tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,8,9,6,0
before_raw_cswitch_A,0,8,10,2,0
before_raw_cswitch_A,0,8,11,-5,0
before_raw_cswitch_A,0,8,12,-9,0
before_raw_cswitch_A,0,8,13,7,0
before_raw_cswitch_A,0,8,14,-5,0
before_raw_cswitch_A,0,8,15,13,0
before_raw_cswitch_A,0,8,16,-12,0
before_raw_cswitch_A,0,8,17,-7,0
before_raw_cswitch_A,0,8,18,-4,0
before_raw_cswitch_A,0,8,19,9,0
before_raw_cswitch_A,0,8,20,-15,0
before_raw_cswitch_A,0,8,21,22,0
before_raw_cswitch_A,0,8,22,2,0
before_raw_cswitch_A,0,8,23,-4,0
before_raw_cswitch_A,0,8,24,12,0
before_raw_cswitch_A,0,8,25,4,0
before_raw_cswitch_A,0,8,26,1,0
before_raw_cswitch_A,0,8,27,2,0
before_raw_cswitch_A,0,8,28,1,0
before_raw_cswitch_A,0,8,29,0,0
before_raw_cswitch_A,0,8,30,7,0
before_raw_cswitch_A,0,8,31,17,0
before_raw_cswitch_A,0,9,0,0,0
before_raw_cswitch_A,0,9,1,2,0
before_raw_cswitch_A,0,9,2,8,0
before_raw_cswitch_A,0,9,3,18,0
before_raw_cswitch_A,0,9,4,0,0
before_raw_cswitch_A,0,9,5,7,0
before_raw_cswitch_A,0,9,6,8,0
before_raw_cswitch_A,0,9,7,6,0
before_raw_cswitch_A,0,9,8,3,0
before_raw_cswitch_A,0,9,9,4,0
before_raw_cswitch_A,0,9,10,6,0
before_raw_cswitch_A,0,9,11,8,0
before_raw_cswitch_A,0,9,12,9,0
before_raw_cswitch_A,0,9,13,-6,0
before_raw_cswitch_A,0,9,14,11,0
before_raw_cswitch_A,0,9,15,-5,0
before_raw_cswitch_A,0,9,16,3,0
before_raw_cswitch_A,0,9,17,5,0
before_raw_cswitch_A,0,9,18,8,0
before_raw_cswitch_A,0,9,19,2,0
before_raw_cswitch_A,0,9,20,-5,0
before_raw_cswitch_A,0,9,21,-2,0
before_raw_cswitch_A,0,9,22,-4,0
before_raw_cswitch_A,0,9,23,9,0
before_raw_cswitch_A,0,9,24,-4,0
before_raw_cswitch_A,0,9,25,-2,0
before_raw_cswitch_A,0,9,26,1,0
before_raw_cswitch_A,0,9,27,2,0
before_raw_cswitch_A,0,9,28,6,0
before_raw_cswitch_A,0,9,29,0,0
before_raw_cswitch_A,0,9,30,9,0
before_raw_cswitch_A,0,9,31,7,0
before_raw_cswitch_A,0,10,0,-10,0
before_raw_cswitch_A,0,10,1,7,0
before_raw_cswitch_A,0,10,2,-19,0
before_raw_cswitch_A,0,10,3,14,0
before_raw_cswitch_A,0,10,4,-2,0
before_raw_cswitch_A,0,10,5,-10,0
before_raw_cswitch_A,0,10,6,-5,0
before_raw_cswitch_A,0,10,7,-7,0
before_raw_cswitch_A,0,10,8,-1,0
before_raw_cswitch_A,0,10,9,7,0
before_raw_cswitch_A,0,10,10,-9,0
before_raw_cswitch_A,0,10,11,-13,0
before_raw_cswitch_A,0,10,12,-9,0
before_raw_cswitch_A,0,10,13,-1,0
before_raw_cswitch_A,0,10,14,-1,0
before_raw_cswitch_A,0,10,15,15,0
before_raw_cswitch_A,0,10,16,8,0
before_raw_cswitch_A,0,10,17,-9,0
before_raw_cswitch_A,0,10,18,-7,0
before_raw_cswitch_A,0,10,19,-1,0
before_raw_cswitch_A,0,10,20,8,0
before_raw_cswitch_A,0,10,21,-5,0
before_raw_cswitch_A,0,10,22,-7,0
before_raw_cswitch_A,0,10,23,-2,0
before_raw_cswitch_A,0,10,24,9,0
before_raw_cswitch_A,0,10,25,7,0
before_raw_cswitch_A,0,10,26,-5,0
before_raw_cswitch_A,0,10,27,-10,0
before_raw_cswitch_A,0,10,28,8,0
before_raw_cswitch_A,0,10,29,5,0
before_raw_cswitch_A,0,10,30,-5,0
before_raw_cswitch_A,0,10,31,-15,0
before_raw_cswitch_A,0,11,0,-9,0
before_raw_cswitch_A,0,11,1,7,0
before_raw_cswitch_A,0,11,2,0,0
before_raw_cswitch_A,0,11,3,1,0
before_raw_cswitch_A,0,11,4,3,0
before_raw_cswitch_A,0,11,5,11,0
before_raw_cswitch_A,0,11,6,15,0
before_raw_cswitch_A,0,11,7,0,0
before_raw_cswitch_A,0,11,8,2,0
before_raw_cswitch_A,0,11,9,-2,0
before_raw_cswitch_A,0,11,10,2,0
before_raw_cswitch_A,0,11,11,16,0
before_raw_cswitch_A,0,11,12,-1,0
before_raw_cswitch_A,0,11,13,-2,0
before_raw_cswitch_A,0,11,14,8,0
before_raw_cswitch_A,0,11,15,3,0
before_raw_cswitch_A,0,11,16,-2,0
before_raw_cswitch_A,0,11,17,0,0
before_raw_cswitch_A,0,11,18,11,0
before_raw_cswitch_A,0,11,19,7,0
before_raw_cswitch_A,0,11,20,-10,0
before_raw_cswitch_A,0,11,21,-14,0
before_raw_cswitch_A,0,11,22,5,0
before_raw_cswitch_A,0,11,23,16,0
before_raw_cswitch_A,0,11,24,-1,0
before_raw_cswitch_A,0,11,25,-13,0
before_raw_cswitch_A,0,11,26,-5,0
before_raw_cswitch_A,0,11,27,11,0
before_raw_cswitch_A,0,11,28,-1,0
before_raw_cswitch_A,0,11,29,7,0
before_raw_cswitch_A,0,11,30,11,0
before_raw_cswitch_A,0,11,31,-1,0
before_raw_cswitch_A,0,12,0,3,0
before_raw_cswitch_A,0,12,1,-4,0
before_raw_cswitch_A,0,12,2,9,0
before_raw_cswitch_A,0,12,3,6,0
before_raw_cswitch_A,0,12,4,2,0
before_raw_cswitch_A,0,12,5,3,0
before_raw_cswitch_A,0,12,6,-2,0
before_raw_cswitch_A,0,12,7,-3,0
