tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,4,41,-8,0
before_raw_cswitch_A,0,4,42,25,0
before_raw_cswitch_A,0,4,43,-11,0
before_raw_cswitch_A,0,4,44,-2,0
before_raw_cswitch_A,0,4,45,-6,0
before_raw_cswitch_A,0,4,46,2,0
before_raw_cswitch_A,0,4,47,-21,0
before_raw_cswitch_A,0,4,48,10,0
before_raw_cswitch_A,0,4,49,-17,0
before_raw_cswitch_A,0,4,50,-36,0
before_raw_cswitch_A,0,4,51,-16,0
before_raw_cswitch_A,0,4,52,14,0
before_raw_cswitch_A,0,4,53,-23,0
before_raw_cswitch_A,0,4,54,-1,0
before_raw_cswitch_A,0,4,55,0,0
before_raw_cswitch_A,0,4,56,-15,0
before_raw_cswitch_A,0,4,57,14,0
before_raw_cswitch_A,0,4,58,13,0
before_raw_cswitch_A,0,4,59,-8,0
before_raw_cswitch_A,0,4,60,2,0
before_raw_cswitch_A,0,4,61,13,0
before_raw_cswitch_A,0,4,62,-14,0
before_raw_cswitch_A,0,4,63,-14,0
before_raw_cswitch_A,0,5,0,31,0
before_raw_cswitch_A,0,5,1,19,0
before_raw_cswitch_A,0,5,2,-8,0
before_raw_cswitch_A,0,5,3,-23,0
before_raw_cswitch_A,0,5,4,-17,0
before_raw_cswitch_A,0,5,5,-27,0
before_raw_cswitch_A,0,5,6,3,0
before_raw_cswitch_A,0,5,7,-27,0
before_raw_cswitch_A,0,5,8,1,0
before_raw_cswitch_A,0,5,9,-6,0
before_raw_cswitch_A,0,5,10,-20,0
before_raw_cswitch_A,0,5,11,-8,0
before_raw_cswitch_A,0,5,12,-10,0
before_raw_cswitch_A,0,5,13,4,0
before_raw_cswitch_A,0,5,14,-4,0
before_raw_cswitch_A,0,5,15,12,0
before_raw_cswitch_A,0,5,16,25,0
before_raw_cswitch_A,0,5,17,-10,0
before_raw_cswitch_A,0,5,18,6,0
before_raw_cswitch_A,0,5,19,-8,0
before_raw_cswitch_A,0,5,20,0,0
before_raw_cswitch_A,0,5,21,-7,0
before_raw_cswitch_A,0,5,22,-2,0
before_raw_cswitch_A,0,5,23,-34,0
before_raw_cswitch_A,0,5,24,-15,0
before_raw_cswitch_A,0,5,25,14,0
before_raw_cswitch_A,0,5,26,-20,0
before_raw_cswitch_A,0,5,27,3,0
before_raw_cswitch_A,0,5,28,7,0
before_raw_cswitch_A,0,5,29,30,0
before_raw_cswitch_A,0,5,30,4,0
before_raw_cswitch_A,0,5,31,-14,0
before_raw_cswitch_A,0,5,32,19,0
before_raw_cswitch_A,0,5,33,51,0
before_raw_cswitch_A,0,5,34,15,0
before_raw_cswitch_A,0,5,35,-5,0
before_raw_cswitch_A,0,5,36,-21,0
before_raw_cswitch_A,0,5,37,-9,0
before_raw_cswitch_A,0,5,38,-22,0
before_raw_cswitch_A,0,5,39,10,0
before_raw_cswitch_A,0,5,40,29,0
before_raw_cswitch_A,0,5,41,14,0
before_raw_cswitch_A,0,5,42,-1,0
before_raw_cswitch_A,0,5,43,-17,0
before_raw_cswitch_A,0,5,44,-30,0
before_raw_cswitch_A,0,5,45,-11,0
before_raw_cswitch_A,0,5,46,9,0
before_raw_cswitch_A,0,5,47,2,0
before_raw_cswitch_A,0,5,48,-26,0
before_raw_cswitch_A,0,5,49,-13,0
before_raw_cswitch_A,0,5,50,3,0
before_raw_cswitch_A,0,5,51,-20,0
before_raw_cswitch_A,0,5,52,-23,0
before_raw_cswitch_A,0,5,53,-20,0
before_raw_cswitch_A,0,5,54,2,0
before_raw_cswitch_A,0,5,55,-1,0
before_raw_cswitch_A,0,5,56,-7,0
before_raw_cswitch_A,0,5,57,7,0
before_raw_cswitch_A,0,5,58,-10,0
before_raw_cswitch_A,0,5,59,-20,0
before_raw_cswitch_A,0,5,60,-10,0
before_raw_cswitch_A,0,5,61,-25,0
before_raw_cswitch_A,0,5,62,3,0
before_raw_cswitch_A,0,5,63,2,0
before_raw_cswitch_A,0,6,0,-10,0
before_raw_cswitch_A,0,6,1,7,0
before_raw_cswitch_A,0,6,2,-18,0
before_raw_cswitch_A,0,6,3,-24,0
before_raw_cswitch_A,0,6,4,-5,0
before_raw_cswitch_A,0,6,5,-4,0
before_raw_cswitch_A,0,6,6,-14,0
before_raw_cswitch_A,0,6,7,-8,0
before_raw_cswitch_A,0,6,8,3,0
before_raw_cswitch_A,0,6,9,-15,0
before_raw_cswitch_A,0,6,10,-22,0
before_raw_cswitch_A,0,6,11,-6,0
before_raw_cswitch_A,0,6,12,8,0
before_raw_cswitch_A,0,6,13,-24,0
before_raw_cswitch_A,0,6,14,-8,0
before_raw_cswitch_A,0,6,15,-4,0
before_raw_cswitch_A,0,6,16,5,0
before_raw_cswitch_A,0,6,17,19,0
before_raw_cswitch_A,0,6,18,-11,0
before_raw_cswitch_A,0,6,19,4,0
before_raw_cswitch_A,0,6,20,6,0
before_raw_cswitch_A,0,6,21,-3,0
before_raw_cswitch_A,0,6,22,11,0
before_raw_cswitch_A,0,6,23,0,0
before_raw_cswitch_A,0,6,24,-11,0
before_raw_cswitch_A,0,6,25,30,0
before_raw_cswitch_A,0,6,26,3,0
before_raw_cswitch_A,0,6,27,30,0
before_raw_cswitch_A,0,6,28,0,0
before_raw_cswitch_A,0,6,29,28,0
before_raw_cswitch_A,0,6,30,-6,0
before_raw_cswitch_A,0,6,31,3,0
before_raw_cswitch_A,0,6,32,3,0
before_raw_cswitch_A,0,6,33,15,0
before_raw_cswitch_A,0,6,34,-34,0
before_raw_cswitch_A,0,6,35,-8,0
before_raw_cswitch_A,0,6,36,-6,0
before_raw_cswitch_A,0,6,37,-17,0
before_raw_cswitch_A,0,6,38,-8,0
before_raw_cswitch_A,0,6,39,2,0
before_raw_cswitch_A,0,6,40,18,0
before_raw_cswitch_A,0,6,41,11,0
before_raw_cswitch_A,0,6,42,0,0
before_raw_cswitch_A,0,6,43,-1,0
before_raw_cswitch_A,0,6,44,-6,0
before_raw_cswitch_A,0,6,45,-9,0
before_raw_cswitch_A,0,6,46,-14,0
before_raw_cswitch_A,0,6,47,10,0
before_raw_cswitch_A,0,6,48,9,0
before_raw_cswitch_A,0,6,49,21,0
before_raw_cswitch_A,0,6,50,16,0
before_raw_cswitch_A,0,6,51,-16,0
before_raw_cswitch_A,0,6,52,8,0
before_raw_cswitch_A,0,6,53,-36,0
before_raw_cswitch_A,0,6,54,-12,0
before_raw_cswitch_A,0,6,55,-26,0
before_raw_cswitch_A,0,6,56,-10,0
before_raw_cswitch_A,0,6,57,-24,0
before_raw_cswitch_A,0,6,58,-6,0
before_raw_cswitch_A,0,6,59,-7,0
before_raw_cswitch_A,0,6,60,-8,0
before_raw_cswitch_A,0,6,61,-7,0
before_raw_cswitch_A,0,6,62,10,0
before_raw_cswitch_A,0,6,63,14,0
before_raw_cswitch_A,0,7,0,12,0
before_raw_cswitch_A,0,7,1,12,0
before_raw_cswitch_A,0,7,2,2,0
before_raw_cswitch_A,0,7,3,-9,0
before_raw_cswitch_A,0,7,4,5,0
before_raw_cswitch_A,0,7,5,22,0
before_raw_cswitch_A,0,7,6,17,0
before_raw_cswitch_A,0,7,7,9,0
before_raw_cswitch_A,0,7,8,-12,0
before_raw_cswitch_A,0,7,9,-1,0
before_raw_cswitch_A,0,7,10,-12,0
before_raw_cswitch_A,0,7,11,10,0
before_raw_cswitch_A,0,7,12,-10,0
before_raw_cswitch_A,0,7,13,14,0
before_raw_cswitch_A,0,7,14,6,0
before_raw_cswitch_A,0,7,15,-17,0
before_raw_cswitch_A,0,7,16,27,0
before_raw_cswitch_A,0,7,17,-7,0
before_raw_cswitch_A,0,7,18,17,0
before_raw_cswitch_A,0,7,19,-8,0
before_raw_cswitch_A,0,7,20,8,0
before_raw_cswitch_A,0,7,21,3,0
before_raw_cswitch_A,0,7,22,35,0
before_raw_cswitch_A,0,7,23,-9,0
before_raw_cswitch_A,0,7,24,-2,0
before_raw_cswitch_A,0,7,25,7,0
before_raw_cswitch_A,0,7,26,8,0
before_raw_cswitch_A,0,7,27,-7,0
before_raw_cswitch_A,0,7,28,19,0
before_raw_cswitch_A,0,7,29,-27,0
before_raw_cswitch_A,0,7,30,-3,0
before_raw_cswitch_A,0,7,31,66,0
before_raw_cswitch_A,0,7,32,28,0
before_raw_cswitch_A,0,7,33,15,0
before_raw_cswitch_A,0,7,34,-24,0
before_raw_cswitch_A,0,7,35,-35,0
before_raw_cswitch_A,0,7,36,27,0
before_raw_cswitch_A,0,7,37,6,0
before_raw_cswitch_A,0,7,38,19,0
before_raw_cswitch_A,0,7,39,-15,0
before_raw_cswitch_A,0,7,40,-34,0
before_raw_cswitch_A,0,7,41,-27,0
before_raw_cswitch_A,0,7,42,10,0
before_raw_cswitch_A,0,7,43,6,0
before_raw_cswitch_A,0,7,44,-23,0
before_raw_cswitch_A,0,7,45,-4,0
before_raw_cswitch_A,0,7,46,11,0
before_raw_cswitch_A,0,7,47,-18,0
before_raw_cswitch_A,0,7,48,-14,0
before_raw_cswitch_A,0,7,49,-21,0
before_raw_cswitch_A,0,7,50,-28,0
before_raw_cswitch_A,0,7,51,3,0
before_raw_cswitch_A,0,7,52,40,0
before_raw_cswitch_A,0,7,53,-10,0
before_raw_cswitch_A,0,7,54,22,0
before_raw_cswitch_A,0,7,55,3,0
before_raw_cswitch_A,0,7,56,8,0
before_raw_cswitch_A,0,7,57,8,0
before_raw_cswitch_A,0,7,58,-10,0
before_raw_cswitch_A,0,7,59,-20,0
before_raw_cswitch_A,0,7,60,2,0
before_raw_cswitch_A,0,7,61,-33,0
before_raw_cswitch_A,0,7,62,14,0
before_raw_cswitch_A,0,7,63,16,0
before_raw_cswitch_A,0,8,0,0,0
before_raw_cswitch_A,0,8,1,-4,0
before_raw_cswitch_A,0,8,2,-17,0
before_raw_cswitch_A,0,8,3,9,0
before_raw_cswitch_A,0,8,4,-40,0
before_raw_cswitch_A,0,8,5,8,0
before_raw_cswitch_A,0,8,6,-1,0
before_raw_cswitch_A,0,8,7,-12,0
before_raw_cswitch_A,0,8,8,-36,0
before_raw_cswitch_A,0,8,9,3,0
before_raw_cswitch_A,0,8,10,4,0
before_raw_cswitch_A,0,8,11,-13,0
before_raw_cswitch_A,0,8,12,-23,0
before_raw_cswitch_A,0,8,13,-8,0
before_raw_cswitch_A,0,8,14,12,0
before_raw_cswitch_A,0,8,15,5,0
before_raw_cswitch_A,0,8,16,-19,0
before_raw_cswitch_A,0,8,17,2,0
before_raw_cswitch_A,0,8,18,55,0
before_raw_cswitch_A,0,8,19,24,0
before_raw_cswitch_A,0,8,20,9,0
before_raw_cswitch_A,0,8,21,14,0
before_raw_cswitch_A,0,8,22,7,0
before_raw_cswitch_A,0,8,23,-8,0
before_raw_cswitch_A,0,8,24,-14,0
before_raw_cswitch_A,0,8,25,-5,0
before_raw_cswitch_A,0,8,26,3,0
before_raw_cswitch_A,0,8,27,-3,0
before_raw_cswitch_A,0,8,28,37,0
before_raw_cswitch_A,0,8,29,20,0
before_raw_cswitch_A,0,8,30,-17,0
before_raw_cswitch_A,0,8,31,1,0
before_raw_cswitch_A,0,8,32,-8,0
before_raw_cswitch_A,0,8,33,19,0
before_raw_cswitch_A,0,8,34,-2,0
before_raw_cswitch_A,0,8,35,-18,0
before_raw_cswitch_A,0,8,36,-15,0
before_raw_cswitch_A,0,8,37,4,0
before_raw_cswitch_A,0,8,38,11,0
before_raw_cswitch_A,0,8,39,25,0
before_raw_cswitch_A,0,8,40,-2,0
before_raw_cswitch_A,0,8,41,-23,0
before_raw_cswitch_A,0,8,42,15,0
before_raw_cswitch_A,0,8,43,28,0
before_raw_cswitch_A,0,8,44,27,0
before_raw_cswitch_A,0,8,45,9,0
before_raw_cswitch_A,0,8,46,12,0
before_raw_cswitch_A,0,8,47,-5,0
before_raw_cswitch_A,0,8,48,-15,0
before_raw_cswitch_A,0,8,49,-7,0
before_raw_cswitch_A,0,8,50,-34,0
before_raw_cswitch_A,0,8,51,-1,0
before_raw_cswitch_A,0,8,52,20,0
before_raw_cswitch_A,0,8,53,-30,0
before_raw_cswitch_A,0,8,54,13,0
before_raw_cswitch_A,0,8,55,-15,0
before_raw_cswitch_A,0,8,56,-12,0
before_raw_cswitch_A,0,8,57,-4,0
before_raw_cswitch_A,0,8,58,-11,0
before_raw_cswitch_A,0,8,59,-8,0
before_raw_cswitch_A,0,8,60,15,0
before_raw_cswitch_A,0,8,61,-24,0
before_raw_cswitch_A,0,8,62,-23,0
before_raw_cswitch_A,0,8,63,-6,0
before_raw_cswitch_A,0,9,0,-3,0
before_raw_cswitch_A,0,9,1,8,0
before_raw_cswitch_A,0,9,2,-30,0
before_raw_cswitch_A,0,9,3,16,0
before_raw_cswitch_A,0,9,4,7,0
before_raw_cswitch_A,0,9,5,-22,0
before_raw_cswitch_A,0,9,6,0,0
before_raw_cswitch_A,0,9,7,-4,0
before_raw_cswitch_A,0,9,8,1,0
before_raw_cswitch_A,0,9,9,1,0
before_raw_cswitch_A,0,9,10,-9,0
