tag,context,y,x,mac_q,mac_sc_q,time
after_local_cswitch,0,11,0,0,45487,3195300 ns
after_local_cswitch,0,16,11,0,48489,3195300 ns
after_local_cswitch,0,17,10,0,-23564,3195300 ns
after_local_cswitch,0,18,9,0,-8765,3195300 ns
after_local_cswitch,0,19,8,0,49185,3195300 ns
after_local_cswitch,0,20,7,0,-60703,3195300 ns
after_local_cswitch,0,21,6,0,20548,3195300 ns
after_local_cswitch,0,22,5,0,-12928,3195300 ns
after_local_cswitch,0,23,4,0,35025,3195300 ns
after_local_cswitch,0,24,3,0,-12752,3195300 ns
after_local_cswitch,0,25,2,0,-46848,3195300 ns
after_local_cswitch,0,26,1,0,62610,3195300 ns
after_local_cswitch,0,27,0,0,-1903,3195300 ns
after_local_cswitch,0,0,11,0,24332,3195300 ns
after_local_cswitch,0,1,10,0,38706,3195300 ns
after_local_cswitch,0,2,9,0,15928,3195300 ns
after_local_cswitch,0,3,8,0,-23452,3195300 ns
after_local_cswitch,0,4,7,0,-104359,3195300 ns
after_local_cswitch,0,5,6,0,25350,3195300 ns
after_local_cswitch,0,6,5,0,-15750,3195300 ns
after_local_cswitch,0,7,4,0,-18671,3195300 ns
after_local_cswitch,0,8,3,0,-11493,3195300 ns
after_local_cswitch,0,9,2,0,-33470,3195300 ns
after_local_cswitch,0,10,1,0,79610,3195300 ns
after_local_cswitch,0,11,0,0,45487,3195300 ns
after_local_cswitch,0,16,11,0,48489,3195300 ns
after_local_cswitch,0,17,10,0,-23564,3195300 ns
after_local_cswitch,0,18,9,0,-8765,3195300 ns
after_local_cswitch,0,19,8,0,49185,3195300 ns
after_local_cswitch,0,20,7,0,-60703,3195300 ns
after_local_cswitch,0,21,6,0,20548,3195300 ns
after_local_cswitch,0,22,5,0,-12928,3195300 ns
after_local_cswitch,0,23,4,0,35025,3195300 ns
after_local_cswitch,0,24,3,0,-12752,3195300 ns
after_local_cswitch,0,25,2,0,-46848,3195300 ns
after_local_cswitch,0,26,1,0,62610,3195300 ns
after_local_cswitch,0,27,0,0,-1903,3195300 ns
after_local_cswitch,0,0,12,0,-9715,3195310 ns
after_local_cswitch,0,1,11,0,87602,3195310 ns
