tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,13,16,28412,0
before_raw_cswitch_A,0,13,17,-8412,0
before_raw_cswitch_A,0,13,18,30797,0
before_raw_cswitch_A,0,13,19,22552,0
before_raw_cswitch_A,0,13,20,6938,0
before_raw_cswitch_A,0,13,21,-55424,0
before_raw_cswitch_A,0,13,22,-24768,0
before_raw_cswitch_A,0,13,23,-11989,0
before_raw_cswitch_A,0,13,24,23288,0
before_raw_cswitch_A,0,13,25,54159,0
before_raw_cswitch_A,0,13,26,71360,0
before_raw_cswitch_A,0,13,27,60628,0
before_raw_cswitch_A,0,13,28,25753,0
before_raw_cswitch_A,0,13,29,-44631,0
before_raw_cswitch_A,0,13,30,10445,0
before_raw_cswitch_A,0,13,31,54381,0
before_raw_cswitch_A,0,14,0,-55076,0
before_raw_cswitch_A,0,14,1,-13225,0
before_raw_cswitch_A,0,14,2,-119300,0
before_raw_cswitch_A,0,14,3,91906,0
before_raw_cswitch_A,0,14,4,18005,0
before_raw_cswitch_A,0,14,5,53100,0
before_raw_cswitch_A,0,14,6,27484,0
before_raw_cswitch_A,0,14,7,77923,0
before_raw_cswitch_A,0,14,8,14970,0
before_raw_cswitch_A,0,14,9,34518,0
before_raw_cswitch_A,0,14,10,66597,0
before_raw_cswitch_A,0,14,11,78682,0
before_raw_cswitch_A,0,14,12,-53746,0
before_raw_cswitch_A,0,14,13,23518,0
before_raw_cswitch_A,0,14,14,11356,0
before_raw_cswitch_A,0,14,15,-2994,0
before_raw_cswitch_A,0,14,16,31910,0
before_raw_cswitch_A,0,14,17,50475,0
before_raw_cswitch_A,0,14,18,-33929,0
before_raw_cswitch_A,0,14,19,-13178,0
before_raw_cswitch_A,0,14,20,1357,0
before_raw_cswitch_A,0,14,21,-81508,0
before_raw_cswitch_A,0,14,22,43835,0
before_raw_cswitch_A,0,14,23,70174,0
before_raw_cswitch_A,0,14,24,-6602,0
before_raw_cswitch_A,0,14,25,67662,0
before_raw_cswitch_A,0,14,26,-58437,0
before_raw_cswitch_A,0,14,27,21255,0
before_raw_cswitch_A,0,14,28,-20179,0
before_raw_cswitch_A,0,14,29,4026,0
before_raw_cswitch_A,0,14,30,-55880,0
before_raw_cswitch_A,0,14,31,53133,0
before_raw_cswitch_A,0,15,0,21079,0
before_raw_cswitch_A,0,15,1,44689,0
before_raw_cswitch_A,0,15,2,-68374,0
before_raw_cswitch_A,0,15,3,-14851,0
before_raw_cswitch_A,0,15,4,46576,0
before_raw_cswitch_A,0,15,5,-20332,0
before_raw_cswitch_A,0,15,6,-20429,0
before_raw_cswitch_A,0,15,7,-4832,0
before_raw_cswitch_A,0,15,8,33390,0
before_raw_cswitch_A,0,15,9,6490,0
before_raw_cswitch_A,0,15,10,-31427,0
before_raw_cswitch_A,0,15,11,101512,0
before_raw_cswitch_A,0,15,12,61585,0
before_raw_cswitch_A,0,15,13,-15873,0
before_raw_cswitch_A,0,15,14,-64226,0
before_raw_cswitch_A,0,15,15,7350,0
before_raw_cswitch_A,0,15,16,18337,0
before_raw_cswitch_A,0,15,17,-31290,0
before_raw_cswitch_A,0,15,18,-34691,0
before_raw_cswitch_A,0,15,19,-79309,0
before_raw_cswitch_A,0,15,20,40517,0
before_raw_cswitch_A,0,15,21,618,0
before_raw_cswitch_A,0,15,22,42312,0
before_raw_cswitch_A,0,15,23,70872,0
before_raw_cswitch_A,0,15,24,10709,0
before_raw_cswitch_A,0,15,25,4812,0
before_raw_cswitch_A,0,15,26,-22242,0
before_raw_cswitch_A,0,15,27,14752,0
before_raw_cswitch_A,0,15,28,33603,0
before_raw_cswitch_A,0,15,29,21342,0
before_raw_cswitch_A,0,15,30,63869,0
before_raw_cswitch_A,0,15,31,-9571,0
before_raw_cswitch_B,0,16,0,-10787,0
before_raw_cswitch_B,0,16,1,-55839,0
before_raw_cswitch_B,0,16,2,-20987,0
before_raw_cswitch_B,0,16,3,47338,0
before_raw_cswitch_B,0,16,4,-13469,0
before_raw_cswitch_B,0,16,5,19778,0
before_raw_cswitch_B,0,16,6,25577,0
before_raw_cswitch_B,0,16,7,-52762,0
before_raw_cswitch_B,0,16,8,-38627,0
before_raw_cswitch_B,0,16,9,-14075,0
before_raw_cswitch_B,0,16,10,-24166,0
before_raw_cswitch_B,0,16,11,48489,0
before_raw_cswitch_B,0,16,12,-4365,0
before_raw_cswitch_B,0,16,13,-12653,0
before_raw_cswitch_B,0,16,14,46294,0
before_raw_cswitch_B,0,16,15,57070,0
before_raw_cswitch_B,0,16,16,-50785,0
before_raw_cswitch_B,0,16,17,7157,0
before_raw_cswitch_B,0,16,18,24172,0
before_raw_cswitch_B,0,16,19,11436,0
before_raw_cswitch_B,0,16,20,-67716,0
before_raw_cswitch_B,0,16,21,13907,0
before_raw_cswitch_B,0,16,22,-18510,0
before_raw_cswitch_B,0,16,23,14521,0
before_raw_cswitch_B,0,16,24,12880,0
before_raw_cswitch_B,0,16,25,-73862,0
before_raw_cswitch_B,0,16,26,-30472,0
before_raw_cswitch_B,0,16,27,3830,0
before_raw_cswitch_B,0,16,28,-43136,0
before_raw_cswitch_B,0,16,29,19332,0
before_raw_cswitch_B,0,16,30,-5312,0
before_raw_cswitch_B,0,16,31,35328,0
before_raw_cswitch_B,0,17,0,-15288,0
before_raw_cswitch_B,0,17,1,8977,0
before_raw_cswitch_B,0,17,2,-72625,0
before_raw_cswitch_B,0,17,3,-23942,0
before_raw_cswitch_B,0,17,4,6099,0
before_raw_cswitch_B,0,17,5,-39289,0
before_raw_cswitch_B,0,17,6,59095,0
before_raw_cswitch_B,0,17,7,-17945,0
before_raw_cswitch_B,0,17,8,1890,0
before_raw_cswitch_B,0,17,9,9407,0
before_raw_cswitch_B,0,17,10,-23564,0
before_raw_cswitch_B,0,17,11,-59872,0
before_raw_cswitch_B,0,17,12,3788,0
before_raw_cswitch_B,0,17,13,-81038,0
before_raw_cswitch_B,0,17,14,-36061,0
before_raw_cswitch_B,0,17,15,2774,0
before_raw_cswitch_B,0,17,16,26423,0
before_raw_cswitch_B,0,17,17,47877,0
before_raw_cswitch_B,0,17,18,1072,0
before_raw_cswitch_B,0,17,19,62207,0
before_raw_cswitch_B,0,17,20,43290,0
before_raw_cswitch_B,0,17,21,21090,0
before_raw_cswitch_B,0,17,22,25841,0
before_raw_cswitch_B,0,17,23,2089,0
before_raw_cswitch_B,0,17,24,9650,0
before_raw_cswitch_B,0,17,25,7387,0
before_raw_cswitch_B,0,17,26,30633,0
before_raw_cswitch_B,0,17,27,26830,0
before_raw_cswitch_B,0,17,28,16634,0
before_raw_cswitch_B,0,17,29,11699,0
before_raw_cswitch_B,0,17,30,35130,0
before_raw_cswitch_B,0,17,31,40497,0
before_raw_cswitch_B,0,18,0,58044,0
before_raw_cswitch_B,0,18,1,-57860,0
before_raw_cswitch_B,0,18,2,27848,0
before_raw_cswitch_B,0,18,3,-41635,0
before_raw_cswitch_B,0,18,4,-43018,0
before_raw_cswitch_B,0,18,5,-8596,0
before_raw_cswitch_B,0,18,6,10816,0
before_raw_cswitch_B,0,18,7,337,0
before_raw_cswitch_B,0,18,8,-34861,0
before_raw_cswitch_B,0,18,9,-8765,0
before_raw_cswitch_B,0,18,10,-5269,0
before_raw_cswitch_B,0,18,11,-64428,0
before_raw_cswitch_B,0,18,12,-4824,0
before_raw_cswitch_B,0,18,13,-47932,0
before_raw_cswitch_B,0,18,14,57455,0
before_raw_cswitch_B,0,18,15,-32119,0
