tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,12,15,98779,0
before_raw_cswitch_A,0,12,16,109431,0
before_raw_cswitch_A,0,12,17,-107391,0
before_raw_cswitch_A,0,12,18,-10982,0
before_raw_cswitch_A,0,12,19,55551,0
before_raw_cswitch_A,0,12,20,160545,0
before_raw_cswitch_A,0,12,21,94458,0
before_raw_cswitch_A,0,12,22,20408,0
before_raw_cswitch_A,0,12,23,82682,0
before_raw_cswitch_A,0,12,24,-59936,0
before_raw_cswitch_A,0,12,25,-194237,0
before_raw_cswitch_A,0,12,26,53764,0
before_raw_cswitch_A,0,12,27,48999,0
before_raw_cswitch_A,0,12,28,118603,0
before_raw_cswitch_A,0,12,29,-146336,0
before_raw_cswitch_A,0,12,30,29940,0
before_raw_cswitch_A,0,12,31,152497,0
before_raw_cswitch_A,0,13,0,49672,0
before_raw_cswitch_A,0,13,1,71099,0
before_raw_cswitch_A,0,13,2,226677,0
before_raw_cswitch_A,0,13,3,-206965,0
before_raw_cswitch_A,0,13,4,16792,0
before_raw_cswitch_A,0,13,5,121694,0
before_raw_cswitch_A,0,13,6,6305,0
before_raw_cswitch_A,0,13,7,98179,0
before_raw_cswitch_A,0,13,8,-52465,0
before_raw_cswitch_A,0,13,9,41410,0
before_raw_cswitch_A,0,13,10,-79056,0
before_raw_cswitch_A,0,13,11,8759,0
before_raw_cswitch_A,0,13,12,-79241,0
before_raw_cswitch_A,0,13,13,-234441,0
before_raw_cswitch_A,0,13,14,-109255,0
before_raw_cswitch_A,0,13,15,98779,0
before_raw_cswitch_A,0,13,16,109431,0
before_raw_cswitch_A,0,13,17,-107391,0
before_raw_cswitch_A,0,13,18,-10982,0
before_raw_cswitch_A,0,13,19,55551,0
before_raw_cswitch_A,0,13,20,160545,0
before_raw_cswitch_A,0,13,21,94458,0
before_raw_cswitch_A,0,13,22,20408,0
before_raw_cswitch_A,0,13,23,82682,0
before_raw_cswitch_A,0,13,24,-59936,0
before_raw_cswitch_A,0,13,25,-194237,0
before_raw_cswitch_A,0,13,26,53764,0
before_raw_cswitch_A,0,13,27,48999,0
before_raw_cswitch_A,0,13,28,118603,0
before_raw_cswitch_A,0,13,29,-146336,0
before_raw_cswitch_A,0,13,30,29940,0
before_raw_cswitch_A,0,13,31,152497,0
before_raw_cswitch_A,0,14,0,49672,0
before_raw_cswitch_A,0,14,1,71099,0
before_raw_cswitch_A,0,14,2,226677,0
before_raw_cswitch_A,0,14,3,-206965,0
before_raw_cswitch_A,0,14,4,16792,0
before_raw_cswitch_A,0,14,5,121694,0
before_raw_cswitch_A,0,14,6,6305,0
before_raw_cswitch_A,0,14,7,98179,0
before_raw_cswitch_A,0,14,8,-52465,0
before_raw_cswitch_A,0,14,9,41410,0
before_raw_cswitch_A,0,14,10,-79056,0
before_raw_cswitch_A,0,14,11,8759,0
before_raw_cswitch_A,0,14,12,-79241,0
before_raw_cswitch_A,0,14,13,-234441,0
before_raw_cswitch_A,0,14,14,-109255,0
before_raw_cswitch_A,0,14,15,98779,0
before_raw_cswitch_A,0,14,16,109431,0
before_raw_cswitch_A,0,14,17,-107391,0
before_raw_cswitch_A,0,14,18,-10982,0
before_raw_cswitch_A,0,14,19,55551,0
before_raw_cswitch_A,0,14,20,160545,0
before_raw_cswitch_A,0,14,21,94458,0
before_raw_cswitch_A,0,14,22,20408,0
before_raw_cswitch_A,0,14,23,82682,0
before_raw_cswitch_A,0,14,24,-59936,0
before_raw_cswitch_A,0,14,25,-194237,0
before_raw_cswitch_A,0,14,26,53764,0
before_raw_cswitch_A,0,14,27,48999,0
before_raw_cswitch_A,0,14,28,118603,0
before_raw_cswitch_A,0,14,29,-146336,0
before_raw_cswitch_A,0,14,30,29940,0
before_raw_cswitch_A,0,14,31,152497,0
before_raw_cswitch_A,0,15,0,49672,0
before_raw_cswitch_A,0,15,1,71099,0
before_raw_cswitch_A,0,15,2,226677,0
before_raw_cswitch_A,0,15,3,-206965,0
before_raw_cswitch_A,0,15,4,16792,0
before_raw_cswitch_A,0,15,5,121694,0
before_raw_cswitch_A,0,15,6,6305,0
before_raw_cswitch_A,0,15,7,98179,0
before_raw_cswitch_A,0,15,8,-52465,0
before_raw_cswitch_A,0,15,9,41410,0
before_raw_cswitch_A,0,15,10,-79056,0
